scn	CEAP.SHZ.AV	52.0012	179.5758	0.24	22.0931	1
scn	CETU.SHZ.AV	51.9649	179.4922	0.34	11.0720	1


SUBNET	LittleSitkin	51.9531	178.5356	1
scn	LSSA.SHZ.AV	51.9484	178.5112	0.55	11.1891	1
scn	LSNW.SHZ.AV	51.9693	178.5148	0.29	5.5491	1
scn	LSPA.SHZ.AV	51.9557	178.5714	0.34	23.0282	1
scn	LSPA.SHE.AV	51.9557	178.5714	0.34	22.7692	0
scn	LSPA.SHN.AV	51.9557	178.5714	0.34	22.9938	0
scn	LSSE.SHZ.AV	51.9320	178.5670	0.34	11.0720	1


